3999.93888	9.14798E-4
3998.97458	8.89735E-4
3998.01027	8.77204E-4
3997.04597	8.89735E-4
3996.08166	8.89735E-4
3995.11735	8.64672E-4
3994.15305	8.14547E-4
3993.18874	7.89484E-4
3992.22444	7.64421E-4
3991.26013	7.39358E-4
3990.29583	7.39358E-4
3989.33152	7.51889E-4
3988.36722	7.26826E-4
3987.40291	6.51637E-4
3986.43861	6.14043E-4
3985.4743	6.26574E-4
3984.51	6.51637E-4
3983.54569	6.26574E-4
3982.58138	5.8898E-4
3981.61708	5.38854E-4
3980.65277	5.01259E-4
3979.68847	4.88728E-4
3978.72416	5.01259E-4
3977.75986	5.26322E-4
3976.79555	5.26322E-4
3975.83125	4.76196E-4
3974.86694	4.38602E-4
3973.90264	4.38602E-4
3972.93833	4.63665E-4
3971.97402	4.88728E-4
3971.00972	4.88728E-4
3970.04541	4.88728E-4
3969.08111	4.76196E-4
3968.1168	4.63665E-4
3967.1525	4.76196E-4
3966.18819	5.13791E-4
3965.22389	5.13791E-4
3964.25958	5.01259E-4
3963.29528	4.88728E-4
3962.33097	4.63665E-4
3961.36667	4.63665E-4
3960.40236	5.13791E-4
3959.43805	5.51385E-4
3958.47375	5.63917E-4
3957.50944	5.38854E-4
3956.54514	5.13791E-4
3955.58083	5.13791E-4
3954.61653	5.38854E-4
3953.65222	5.8898E-4
3952.68792	6.14043E-4
3951.72361	6.39106E-4
3950.75931	6.26574E-4
3949.795	6.14043E-4
3948.83069	6.51637E-4
3947.86639	7.14295E-4
3946.90208	7.89484E-4
3945.93778	8.27078E-4
3944.97347	8.27078E-4
3944.00917	8.27078E-4
3943.04486	8.27078E-4
3942.08056	8.89735E-4
3941.11625	9.89987E-4
3940.15195	0.00105
3939.18764	0.00108
3938.22333	0.00108
3937.25903	0.00105
3936.29472	0.00107
3935.33042	0.00112
3934.36611	0.00115
3933.40181	0.00113
3932.4375	0.00105
3931.4732	0.00104
3930.50889	0.00108
3929.54459	0.00112
3928.58028	0.00118
3927.61598	0.00119
3926.65167	0.00115
3925.68736	0.00108
3924.72306	0.00103
3923.75875	0.00107
3922.79445	0.00113
3921.83014	0.00117
3920.86584	0.0011
3919.90153	0.001
3918.93723	0.001
3917.97292	9.89987E-4
3917.00862	0.00103
3916.04431	0.00115
3915.08	0.00119
3914.1157	0.00113
3913.15139	0.0011
3912.18709	0.00113
3911.22278	0.00117
3910.25848	0.00122
3909.29417	0.00124
3908.32987	0.00127
3907.36556	0.00125
3906.40126	0.00122
3905.43695	0.00123
3904.47265	0.00122
3903.50834	0.00123
3902.54403	0.00118
3901.57973	0.0011
3900.61542	0.00112
3899.65112	0.00112
3898.68681	0.00117
3897.72251	0.00124
3896.7582	0.00123
3895.7939	0.00118
3894.82959	0.00112
3893.86529	0.00109
3892.90098	0.00107
3891.93667	0.001
3890.97237	9.52393E-4
3890.00806	9.52393E-4
3889.04376	9.39861E-4
3888.07945	9.2733E-4
3887.11515	8.89735E-4
3886.15084	7.64421E-4
3885.18654	8.02015E-4
3884.22223	9.02267E-4
3883.25793	9.02267E-4
3882.29362	9.02267E-4
3881.32932	8.64672E-4
3880.36501	8.27078E-4
3879.4007	9.02267E-4
3878.4364	9.64924E-4
3877.47209	9.64924E-4
3876.50779	9.39861E-4
3875.54348	9.02267E-4
3874.57918	8.52141E-4
3873.61487	8.77204E-4
3872.65057	9.14798E-4
3871.68626	8.27078E-4
3870.72196	6.26574E-4
3869.75765	5.76448E-4
3868.79334	7.26826E-4
3867.82904	8.14547E-4
3866.86473	7.39358E-4
3865.90043	5.76448E-4
3864.93612	5.01259E-4
3863.97182	6.01511E-4
3863.00751	6.51637E-4
3862.04321	6.14043E-4
3861.0789	6.26574E-4
3860.1146	6.51637E-4
3859.15029	5.8898E-4
3858.18599	5.26322E-4
3857.22168	5.26322E-4
3856.25737	5.51385E-4
3855.29307	3.13287E-4
3854.32876	0
3853.36446	1.00252E-4
3852.40015	2.75693E-4
3851.43585	4.13539E-4
3850.47154	6.01511E-4
3849.50724	6.767E-4
3848.54293	7.14295E-4
3847.57863	7.14295E-4
3846.61432	6.89232E-4
3845.65001	6.767E-4
3844.68571	6.39106E-4
3843.7214	6.39106E-4
3842.7571	6.767E-4
3841.79279	6.767E-4
3840.82849	6.26574E-4
3839.86418	6.26574E-4
3838.89988	5.51385E-4
3837.93557	4.63665E-4
3836.97127	6.26574E-4
3836.00696	7.39358E-4
3835.04266	7.01763E-4
3834.07835	7.64421E-4
3833.11404	7.76952E-4
3832.14974	7.01763E-4
3831.18543	7.26826E-4
3830.22113	8.3961E-4
3829.25682	8.52141E-4
3828.29252	7.89484E-4
3827.32821	7.39358E-4
3826.36391	7.76952E-4
3825.3996	8.89735E-4
3824.4353	9.39861E-4
3823.47099	9.14798E-4
3822.50668	8.14547E-4
3821.54238	6.64169E-4
3820.57807	6.64169E-4
3819.61377	8.27078E-4
3818.64946	9.77456E-4
3817.68516	0.00102
3816.72085	8.27078E-4
3815.75655	7.64421E-4
3814.79224	9.89987E-4
3813.82794	0.00114
3812.86363	0.0012
3811.89932	0.00124
3810.93502	0.00124
3809.97071	0.00123
3809.00641	0.0012
3808.0421	0.0011
3807.0778	0.00103
3806.11349	0.00118
3805.14919	0.00132
3804.18488	0.00129
3803.22058	0.00122
3802.25627	0.00105
3801.29197	0.00104
3800.32766	0.00129
3799.36335	0.00147
3798.39905	0.00144
3797.43474	0.00137
3796.47044	0.00134
3795.50613	0.00143
3794.54183	0.00155
3793.57752	0.00159
3792.61322	0.00158
3791.64891	0.00157
3790.68461	0.00159
3789.7203	0.00167
3788.75599	0.00172
3787.79169	0.00175
3786.82738	0.00173
3785.86308	0.00167
3784.89877	0.00164
3783.93447	0.00168
3782.97016	0.00174
3782.00586	0.00182
3781.04155	0.00183
3780.07725	0.00173
3779.11294	0.00165
3778.14864	0.00169
3777.18433	0.00174
3776.22002	0.00182
3775.25572	0.00189
3774.29141	0.0019
3773.32711	0.00185
3772.3628	0.00183
3771.3985	0.00183
3770.43419	0.0018
3769.46989	0.00185
3768.50558	0.00198
3767.54128	0.00202
3766.57697	0.00197
3765.61266	0.00198
3764.64836	0.00209
3763.68405	0.00218
3762.71975	0.00222
3761.75544	0.00222
3760.79114	0.00217
3759.82683	0.00213
3758.86253	0.00223
3757.89822	0.00237
3756.93392	0.00239
3755.96961	0.00244
3755.00531	0.00246
3754.041	0.00241
3753.07669	0.00226
3752.11239	0.00222
3751.14808	0.00242
3750.18378	0.00239
3749.21947	0.00233
3748.25517	0.00257
3747.29086	0.00276
3746.32656	0.00276
3745.36225	0.00249
3744.39795	0.00241
3743.43364	0.00283
3742.46933	0.00313
3741.50503	0.00315
3740.54072	0.00323
3739.57642	0.00337
3738.61211	0.00347
3737.64781	0.00343
3736.6835	0.00341
3735.7192	0.00352
3734.75489	0.00368
3733.79059	0.00382
3732.82628	0.00386
3731.86198	0.00395
3730.89767	0.00417
3729.93336	0.0043
3728.96906	0.00435
3728.00475	0.00439
3727.04045	0.00441
3726.07614	0.00447
3725.11184	0.00452
3724.14753	0.00459
3723.18323	0.00461
3722.21892	0.00466
3721.25462	0.0048
3720.29031	0.00494
3719.326	0.005
3718.3617	0.00506
3717.39739	0.00511
3716.43309	0.0052
3715.46878	0.00531
3714.50448	0.00545
3713.54017	0.00551
3712.57587	0.00549
3711.61156	0.0056
3710.64726	0.00578
3709.68295	0.00589
3708.71865	0.0061
3707.75434	0.0063
3706.79003	0.00643
3705.82573	0.00658
3704.86142	0.00669
3703.89712	0.00679
3702.93281	0.00688
3701.96851	0.00693
3701.0042	0.00707
3700.0399	0.00728
3699.07559	0.00747
3698.11129	0.00763
3697.14698	0.00781
3696.18267	0.00797
3695.21837	0.00815
3694.25406	0.0083
3693.28976	0.00847
3692.32545	0.0086
3691.36115	0.00871
3690.39684	0.00897
3689.43254	0.00915
3688.46823	0.00926
3687.50393	0.00964
3686.53962	0.01006
3685.57531	0.01039
3684.61101	0.01074
3683.6467	0.01113
3682.6824	0.01152
3681.71809	0.01189
3680.75379	0.01222
3679.78948	0.01259
3678.82518	0.0131
3677.86087	0.01366
3676.89657	0.01407
3675.93226	0.01441
3674.96796	0.01495
3674.00365	0.01568
3673.03934	0.01638
3672.07504	0.01696
3671.11073	0.01746
3670.14643	0.0181
3669.18212	0.0188
3668.21782	0.01947
3667.25351	0.02024
3666.28921	0.02105
3665.3249	0.02183
3664.3606	0.02256
3663.39629	0.02323
3662.43198	0.02399
3661.46768	0.02477
3660.50337	0.02559
3659.53907	0.02642
3658.57476	0.02722
3657.61046	0.02801
3656.64615	0.02875
3655.68185	0.02964
3654.71754	0.03065
3653.75324	0.03159
3652.78893	0.03243
3651.82463	0.03317
3650.86032	0.03389
3649.89601	0.0346
3648.93171	0.03541
3647.9674	0.03628
3647.0031	0.03711
3646.03879	0.03801
3645.07449	0.0389
3644.11018	0.03972
3643.14588	0.04058
3642.18157	0.04148
3641.21727	0.04239
3640.25296	0.04326
3639.28865	0.0441
3638.32435	0.04498
3637.36004	0.04589
3636.39574	0.04681
3635.43143	0.04769
3634.46713	0.0486
3633.50282	0.0495
3632.53852	0.05043
3631.57421	0.05133
3630.60991	0.05209
3629.6456	0.05282
3628.6813	0.0537
3627.71699	0.0547
3626.75268	0.05563
3625.78838	0.05645
3624.82407	0.05724
3623.85977	0.058
3622.89546	0.05872
3621.93116	0.05941
3620.96685	0.06
3620.00255	0.06051
3619.03824	0.06108
3618.07394	0.06168
3617.10963	0.06224
3616.14532	0.06275
3615.18102	0.06308
3614.21671	0.06336
3613.25241	0.06361
3612.2881	0.0639
3611.3238	0.06425
3610.35949	0.06445
3609.39519	0.06454
3608.43088	0.06471
3607.46658	0.06489
3606.50227	0.06509
3605.53797	0.0653
3604.57366	0.06545
3603.60935	0.06558
3602.64505	0.06569
3601.68074	0.06578
3600.71644	0.06588
3599.75213	0.06605
3598.78783	0.06624
3597.82352	0.06644
3596.85922	0.06663
3595.89491	0.06679
3594.93061	0.06702
3593.9663	0.06731
3593.00199	0.06761
3592.03769	0.06793
3591.07338	0.06823
3590.10908	0.06846
3589.14477	0.06866
3588.18047	0.06895
3587.21616	0.0693
3586.25186	0.0697
3585.28755	0.07016
3584.32325	0.07055
3583.35894	0.07087
3582.39464	0.07123
3581.43033	0.0716
3580.46602	0.07201
3579.50172	0.07241
3578.53741	0.07276
3577.57311	0.07307
3576.6088	0.07338
3575.6445	0.07372
3574.68019	0.0741
3573.71589	0.07446
3572.75158	0.0748
3571.78728	0.07511
3570.82297	0.0754
3569.85866	0.0757
3568.89436	0.07599
3567.93005	0.07628
3566.96575	0.07659
3566.00144	0.07691
3565.03714	0.07724
3564.07283	0.07757
3563.10853	0.07791
3562.14422	0.07828
