401	0.06716
402	0.05548
403	0.04186
404	0.03667
405	0.02893
406	0.0147
407	0.01081
408	0.02591
409	0.04179
410	0.03898
411	0.02631
412	0.02276
413	0.02579
414	0.02352
415	0.01775
416	0.01498
417	0.01433
418	0.01444
419	0.01529
420	0.01533
421	0.01619
422	0.02086
423	0.02476
424	0.01878
425	0.00818
426	0.00888
427	0.01991
428	0.02318
429	0.01408
430	0.0074
431	0.0152
432	0.03231
433	0.03926
434	0.02614
435	0.01175
436	0.01244
437	0.02064
438	0.02317
439	0.01926
440	0.01666
441	0.02056
442	0.02574
443	0.02302
444	0.01385
445	0.00982
446	0.01294
447	0.01273
448	0.00689
449	0.00456
450	0.01053
451	0.01914
452	0.01937
453	0.01021
454	0.00484
455	0.01066
456	0.01965
457	0.01623
458	7.74162E-4
459	0
460	0.01251
461	0.01877
462	0.01346
463	0.00996
464	0.01427
465	0.01754
466	0.01336
467	0.00591
468	0.00667
469	0.01848
470	0.02771
471	0.02466
472	0.01766
473	0.01849
474	0.02606
475	0.03091
476	0.02701
477	0.02135
478	0.0246
479	0.03295
480	0.03594
481	0.03234
482	0.03044
483	0.03568
484	0.03977
485	0.03218
486	0.02164
487	0.02343
488	0.03535
489	0.04008
490	0.03243
491	0.02605
492	0.03253
493	0.04468
494	0.04683
495	0.03804
496	0.03155
497	0.03639
498	0.04559
499	0.04631
500	0.03935
501	0.03649
502	0.04066
503	0.04197
504	0.03495
505	0.0276
506	0.03083
507	0.04123
508	0.04282
509	0.03239
510	0.02339
511	0.02757
512	0.03825
513	0.04125
514	0.03664
515	0.03634
516	0.04517
517	0.05457
518	0.05365
519	0.04616
520	0.04505
521	0.05188
522	0.05562
523	0.05103
524	0.04581
525	0.04899
526	0.05679
527	0.05757
528	0.05118
529	0.04885
530	0.05532
531	0.06157
532	0.05727
533	0.04657
534	0.04376
535	0.05236
536	0.0585
537	0.05128
538	0.03958
539	0.03905
540	0.04945
541	0.05435
542	0.04542
543	0.03564
544	0.03846
545	0.04894
546	0.05123
547	0.04168
548	0.03466
549	0.03931
550	0.04659
551	0.04377
552	0.03409
553	0.03163
554	0.04022
555	0.04771
556	0.04305
557	0.03329
558	0.03368
559	0.04505
560	0.05238
561	0.0466
562	0.03814
563	0.04145
564	0.05335
565	0.0577
