401	0.0129
402	0.00292
403	0
404	0.00735
405	0.01561
406	0.01574
407	0.01304
408	0.01505
409	0.02134
410	0.02425
411	0.01994
412	0.01714
413	0.02131
414	0.02633
415	0.02657
416	0.02239
417	0.01884
418	0.02306
419	0.03402
420	0.03802
421	0.03506
422	0.03511
423	0.03833
424	0.03982
425	0.03871
426	0.03812
427	0.04024
428	0.04349
429	0.04427
430	0.04379
431	0.04596
432	0.05069
433	0.05553
434	0.05674
435	0.05244
436	0.04849
437	0.05059
438	0.05425
439	0.05449
440	0.05246
441	0.05129
442	0.05368
443	0.05764
444	0.05771
445	0.05505
446	0.05447
447	0.05607
448	0.05628
449	0.05464
450	0.05427
451	0.05547
452	0.05556
453	0.05348
454	0.05022
455	0.04762
456	0.04751
457	0.0485
458	0.04545
459	0.04183
460	0.04317
461	0.04892
462	0.05434
463	0.05547
464	0.05518
465	0.0574
466	0.06175
467	0.06488
468	0.06548
469	0.06685
470	0.07099
471	0.07521
472	0.07623
473	0.07531
474	0.07792
475	0.08426
476	0.08837
477	0.08728
478	0.08535
479	0.0872
480	0.09141
481	0.0925
482	0.08935
483	0.08743
484	0.09019
485	0.09359
486	0.09305
487	0.08982
488	0.08962
489	0.09373
490	0.09616
491	0.09348
492	0.09006
493	0.09139
494	0.09531
495	0.09591
496	0.0931
497	0.09212
498	0.09543
499	0.09889
500	0.09834
501	0.09585
502	0.09627
503	0.10025
504	0.10301
505	0.10138
506	0.09899
507	0.10141
508	0.1065
509	0.1079
510	0.10544
511	0.10484
512	0.10962
513	0.11591
514	0.1178
515	0.11574
516	0.11637
517	0.12287
518	0.12986
519	0.13169
520	0.13179
521	0.13619
522	0.14381
523	0.14893
524	0.14983
525	0.15074
526	0.15577
527	0.16263
528	0.16574
529	0.1649
530	0.16475
531	0.16716
532	0.16786
533	0.16347
534	0.15744
535	0.15495
536	0.15573
537	0.15457
538	0.14887
539	0.14239
540	0.14005
541	0.14076
542	0.13888
543	0.13297
544	0.128
545	0.12759
546	0.12854
547	0.12603
548	0.12204
549	0.12179
550	0.12514
551	0.12746
552	0.12687
553	0.1262
554	0.12856
555	0.13275
556	0.13474
557	0.13405
558	0.13514
559	0.14081
560	0.14784
561	0.15211
562	0.15452
563	0.15912
564	0.16704
565	0.17471
